The robot has lost the wire!
Bus voltage is 23.160425186157227V
Enter "y" to restart driving loop, or "n" to quit: y
|     17 |            |            |      8 |
|     17 |            |            |     11 |
|     17 |            |            |     12 |
|     18 |            |            |     10 |
|     16 |            |            |      9 |
|     18 |            |            |     11 |
|     15 |            |            |     10 |
|     14 |            |            |     10 |
|     17 |            |            |     12 |
|     16 |            |            |     11 |
|     15 |            |            |      7 |
|     17 |            |            |     13 |
|     16 |            |            |     13 |
|     18 |            |            |     11 |
|     16 |            |            |      9 |
|     13 |            |            |     12 |
|     18 |            |            |     10 |
|     18 |            |            |     14 |
|     17 |            |            |      9 |
|     14 |            |            |     13 |
|     19 |            |            |     13 |
|     17 |            |            |     12 |
|     17 |            |            |     11 |
|     14 |            |            |     10 |
|     16 |            |            |     12 |
|     17 |            |            |     15 |
|     17 |            |            |     12 |
|     15 |            |            |     11 |
|     17 |            |            |     14 |
|     17 |            |            |     13 |
|     19 |            |            |     10 |
|     16 |            |            |     15 |
|     16 |            |            |     12 |
|     17 |            |            |     14 |
|     17 |            |            |     13 |
|     19 |            |            |     15 |
|     19 |            |            |     16 |
|     17 |            |            |      8 |
|     15 |            |            |     11 |
|     17 |            |            |     13 |
|     17 |            |            |     12 |
|     19 |            |            |     12 |
|     20 |            |            |     13 |
|     18 |            |            |     11 |
|     15 |            |            |     11 |
|     18 |            |            |     12 |
|     16 |            |            |     14 |
|     21 |            |            |     13 |
|     18 |            |            |     10 |
|     21 |            |            |     10 |
|     17 |            |            |     13 |
|     17 |            |            |     15 |
|     19 |            |            |     15 |
|     15 |            |            |     11 |
|     16 |            |            |     12 |
|     18 |            |            |     13 |
|     21 |            |            |     14 |
|     19 |            |            |     12 |
|     20 |            |            |     15 |
|     19 |            |            |     16 |
|     19 |            |            |     12 |
|     17 |            |            |     10 |
|     17 |            |            |     12 |
|     17 |            |            |     11 |
|     18 |            |            |     13 |
|     17 |            |            |     14 |
|     19 |            |            |     12 |
|     16 |            |            |     10 |
|     17 |            |            |     13 |
|     16 |            |            |     13 |
|     17 |            |            |     11 |
|     15 |            |            |     12 |
|     19 |            |            |     13 |
|     19 |            |            |     13 |
|     16 |            |            |      9 |
|     15 |            |            |     12 |
|     19 |            |            |     10 |
|     18 |            |            |     11 |
|     17 |            |            |      9 |
|     14 |            |            |     11 |
|     19 |            |            |     13 |
|     22 |            |            |     14 |
The robot has lost the wire!
Bus voltage is 22.96142578125V
Enter "y" to restart driving loop, or "n" to quit: q

