id,time,name,value
4605,2020-04-17 01:09:04.206899,LSM9DS1 Y-Magnetometer,0.552
4606,2020-04-17 01:09:04.206899,LSM9DS1 Z-Magnetometer,-0.248
4607,2020-04-17 01:09:04.206899,LSM9DS1 X-Gyroscope,-0.28
4608,2020-04-17 01:09:04.206899,LSM9DS1 Y-Gyroscope,-0.569
4609,2020-04-17 01:09:04.206899,LSM9DS1 Z-Gyroscope,1.951
4610,2020-04-17 01:09:04.206899,LSM9DS1 Temperature,6.5
4611,2020-04-17 01:09:04.206899,LSM9DS1 X-Accelerometer Average,-0.0523037974683544
4612,2020-04-17 01:09:04.206899,LSM9DS1 Y-Accelerometer Average,-0.592316455696202
4613,2020-04-17 01:09:04.206899,LSM9DS1 Z-Accelerometer Average,9.571468354430383
4614,2020-04-17 01:09:05.864308,LSM9DS1 X-Accelerometer,-0.015
4615,2020-04-17 01:09:05.864308,LSM9DS1 Y-Accelerometer,-0.569
4616,2020-04-17 01:09:05.864308,LSM9DS1 Z-Accelerometer,9.589
4617,2020-04-17 01:09:05.864308,LSM9DS1 X-Magnetometer,0.38
4618,2020-04-17 01:09:05.864308,LSM9DS1 Y-Magnetometer,0.544
4619,2020-04-17 01:09:05.864308,LSM9DS1 Z-Magnetometer,-0.249
4620,2020-04-17 01:09:05.864308,LSM9DS1 X-Gyroscope,-0.114
4621,2020-04-17 01:09:05.864308,LSM9DS1 Y-Gyroscope,-0.429
4622,2020-04-17 01:09:05.864308,LSM9DS1 Z-Gyroscope,1.75
4623,2020-04-17 01:09:05.864308,LSM9DS1 Temperature,6.5
4624,2020-04-17 01:09:05.864308,LSM9DS1 X-Accelerometer Average,-0.05093710691823898
4625,2020-04-17 01:09:05.864308,LSM9DS1 Y-Accelerometer Average,-0.5923647798742135
4626,2020-04-17 01:09:05.864308,LSM9DS1 Z-Accelerometer Average,9.580194968553458
4627,2020-04-17 01:09:07.375125,LSM9DS1 X-Accelerometer,-0.066
4628,2020-04-17 01:09:07.375125,LSM9DS1 Y-Accelerometer,-0.575
4629,2020-04-17 01:09:07.375125,LSM9DS1 Z-Accelerometer,9.566
4630,2020-04-17 01:09:07.375125,LSM9DS1 X-Magnetometer,0.37
4631,2020-04-17 01:09:07.375125,LSM9DS1 Y-Magnetometer,0.545
4632,2020-04-17 01:09:07.375125,LSM9DS1 Z-Magnetometer,-0.26
4633,2020-04-17 01:09:07.375125,LSM9DS1 X-Gyroscope,-0.368
4634,2020-04-17 01:09:07.375125,LSM9DS1 Y-Gyroscope,-0.639
4635,2020-04-17 01:09:07.375125,LSM9DS1 Z-Gyroscope,1.741
4636,2020-04-17 01:09:07.375125,LSM9DS1 Temperature,6.5
4637,2020-04-17 01:09:07.375125,LSM9DS1 X-Accelerometer Average,-0.05420754716981132
4638,2020-04-17 01:09:07.375125,LSM9DS1 Y-Accelerometer Average,-0.593578616352201
4639,2020-04-17 01:09:07.375125,LSM9DS1 Z-Accelerometer Average,9.577748427672953
4640,2020-04-17 01:09:08.893288,LSM9DS1 X-Accelerometer,-0.061
4641,2020-04-17 01:09:08.893288,LSM9DS1 Y-Accelerometer,-0.588
4642,2020-04-17 01:09:08.893288,LSM9DS1 Z-Accelerometer,9.583
4643,2020-04-17 01:09:08.893288,LSM9DS1 X-Magnetometer,0.373
4644,2020-04-17 01:09:08.893288,LSM9DS1 Y-Magnetometer,0.54
4645,2020-04-17 01:09:08.893288,LSM9DS1 Z-Magnetometer,-0.261
4646,2020-04-17 01:09:08.893288,LSM9DS1 X-Gyroscope,-0.42
4647,2020-04-17 01:09:08.893288,LSM9DS1 Y-Gyroscope,-0.709
4648,2020-04-17 01:09:08.893288,LSM9DS1 Z-Gyroscope,1.531
4649,2020-04-17 01:09:08.893288,LSM9DS1 Temperature,6.5
4650,2020-04-17 01:09:08.893288,LSM9DS1 X-Accelerometer Average,-0.056025316455696195
4651,2020-04-17 01:09:08.893288,LSM9DS1 Y-Accelerometer Average,-0.5924240506329114
4652,2020-04-17 01:09:08.893288,LSM9DS1 Z-Accelerometer Average,9.574569620253165
4653,2020-04-17 01:09:10.382043,LSM9DS1 X-Accelerometer,-0.026
4654,2020-04-17 01:09:10.382043,LSM9DS1 Y-Accelerometer,-0.605
4655,2020-04-17 01:09:10.382043,LSM9DS1 Z-Accelerometer,9.572
4656,2020-04-17 01:09:10.382043,LSM9DS1 X-Magnetometer,0.374
4657,2020-04-17 01:09:10.382043,LSM9DS1 Y-Magnetometer,0.541
4658,2020-04-17 01:09:10.382043,LSM9DS1 Z-Magnetometer,-0.267
4659,2020-04-17 01:09:10.382043,LSM9DS1 X-Gyroscope,-0.149
4660,2020-04-17 01:09:10.382043,LSM9DS1 Y-Gyroscope,-0.648
4661,2020-04-17 01:09:10.382043,LSM9DS1 Z-Gyroscope,1.54
4662,2020-04-17 01:09:10.382043,LSM9DS1 Temperature,6.5
4663,2020-04-17 01:09:10.382043,LSM9DS1 X-Accelerometer Average,-0.053632911392405065
4664,2020-04-17 01:09:10.382043,LSM9DS1 Y-Accelerometer Average,-0.594012658227848
4665,2020-04-17 01:09:10.382043,LSM9DS1 Z-Accelerometer Average,9.576145569620254
4666,2020-04-17 01:09:11.891593,LSM9DS1 X-Accelerometer,-0.089
4667,2020-04-17 01:09:11.891593,LSM9DS1 Y-Accelerometer,-0.572
4668,2020-04-17 01:09:11.891593,LSM9DS1 Z-Accelerometer,9.51
4669,2020-04-17 01:09:11.891593,LSM9DS1 X-Magnetometer,0.379
4670,2020-04-17 01:09:11.891593,LSM9DS1 Y-Magnetometer,0.546
4671,2020-04-17 01:09:11.891593,LSM9DS1 Z-Magnetometer,-0.25
4672,2020-04-17 01:09:11.891593,LSM9DS1 X-Gyroscope,-0.105
4673,2020-04-17 01:09:11.891593,LSM9DS1 Y-Gyroscope,-0.21
4674,2020-04-17 01:09:11.891593,LSM9DS1 Z-Gyroscope,1.776
4675,2020-04-17 01:09:11.891593,LSM9DS1 Temperature,6.5
4676,2020-04-17 01:09:11.891593,LSM9DS1 X-Accelerometer Average,-0.054025974025974026
4677,2020-04-17 01:09:11.891593,LSM9DS1 Y-Accelerometer Average,-0.5954935064935061
4678,2020-04-17 01:09:11.891593,LSM9DS1 Z-Accelerometer Average,9.583077922077926
4679,2020-04-17 01:09:13.395010,LSM9DS1 X-Accelerometer,-0.09
4680,2020-04-17 01:09:13.395010,LSM9DS1 Y-Accelerometer,-0.583
4681,2020-04-17 01:09:13.395010,LSM9DS1 Z-Accelerometer,9.542
4682,2020-04-17 01:09:13.395010,LSM9DS1 X-Magnetometer,0.37
4683,2020-04-17 01:09:13.395010,LSM9DS1 Y-Magnetometer,0.546
4684,2020-04-17 01:09:13.395010,LSM9DS1 Z-Magnetometer,-0.256
4685,2020-04-17 01:09:13.395010,LSM9DS1 X-Gyroscope,-0.14
4686,2020-04-17 01:09:13.395010,LSM9DS1 Y-Gyroscope,-0.315
4687,2020-04-17 01:09:13.395010,LSM9DS1 Z-Gyroscope,1.776
4688,2020-04-17 01:09:13.395010,LSM9DS1 Temperature,6.5
4689,2020-04-17 01:09:13.395010,LSM9DS1 X-Accelerometer Average,-0.05788607594936707
4690,2020-04-17 01:09:13.395010,LSM9DS1 Y-Accelerometer Average,-0.5931265822784807
4691,2020-04-17 01:09:13.395010,LSM9DS1 Z-Accelerometer Average,9.57695569620253
4692,2020-04-17 01:09:15.101546,LSM9DS1 X-Accelerometer,-0.057
4693,2020-04-17 01:09:15.101546,LSM9DS1 Y-Accelerometer,-0.59
4694,2020-04-17 01:09:15.101546,LSM9DS1 Z-Accelerometer,9.559
4695,2020-04-17 01:09:15.101546,LSM9DS1 X-Magnetometer,0.369
4696,2020-04-17 01:09:15.101546,LSM9DS1 Y-Magnetometer,0.55
4697,2020-04-17 01:09:15.101546,LSM9DS1 Z-Magnetometer,-0.256
4698,2020-04-17 01:09:15.101546,LSM9DS1 X-Gyroscope,-0.105
4699,2020-04-17 01:09:15.101546,LSM9DS1 Y-Gyroscope,-0.595
4700,2020-04-17 01:09:15.101546,LSM9DS1 Z-Gyroscope,1.689
4701,2020-04-17 01:09:15.101546,LSM9DS1 Temperature,6.5
4702,2020-04-17 01:09:15.101546,LSM9DS1 X-Accelerometer Average,-0.05542675159235672
4703,2020-04-17 01:09:15.101546,LSM9DS1 Y-Accelerometer Average,-0.5956433121019109
4704,2020-04-17 01:09:15.101546,LSM9DS1 Z-Accelerometer Average,9.577312101910833
4705,2020-04-17 01:09:16.611366,LSM9DS1 X-Accelerometer,-0.062
4706,2020-04-17 01:09:16.611366,LSM9DS1 Y-Accelerometer,-0.599
4707,2020-04-17 01:09:16.611366,LSM9DS1 Z-Accelerometer,9.572
4708,2020-04-17 01:09:16.611366,LSM9DS1 X-Magnetometer,0.374
4709,2020-04-17 01:09:16.611366,LSM9DS1 Y-Magnetometer,0.546
4710,2020-04-17 01:09:16.611366,LSM9DS1 Z-Magnetometer,-0.268
4711,2020-04-17 01:09:16.611366,LSM9DS1 X-Gyroscope,-0.438
4712,2020-04-17 01:09:16.611366,LSM9DS1 Y-Gyroscope,-0.49
4713,2020-04-17 01:09:16.611366,LSM9DS1 Z-Gyroscope,1.916
4714,2020-04-17 01:09:16.611366,LSM9DS1 Temperature,6.5
4715,2020-04-17 01:09:16.611366,LSM9DS1 X-Accelerometer Average,-0.05660759493670885
4716,2020-04-17 01:09:16.611366,LSM9DS1 Y-Accelerometer Average,-0.5947911392405062
4717,2020-04-17 01:09:16.611366,LSM9DS1 Z-Accelerometer Average,9.576962025316465
4718,2020-04-17 01:09:18.104005,LSM9DS1 X-Accelerometer,-0.036
4719,2020-04-17 01:09:18.104005,LSM9DS1 Y-Accelerometer,-0.587
4720,2020-04-17 01:09:18.104005,LSM9DS1 Z-Accelerometer,9.55
4721,2020-04-17 01:09:18.104005,LSM9DS1 X-Magnetometer,0.376
4722,2020-04-17 01:09:18.104005,LSM9DS1 Y-Magnetometer,0.548
4723,2020-04-17 01:09:18.104005,LSM9DS1 Z-Magnetometer,-0.252
4724,2020-04-17 01:09:18.104005,LSM9DS1 X-Gyroscope,-0.306
4725,2020-04-17 01:09:18.104005,LSM9DS1 Y-Gyroscope,-0.35
4726,2020-04-17 01:09:18.104005,LSM9DS1 Z-Gyroscope,1.759
4727,2020-04-17 01:09:18.104005,LSM9DS1 Temperature,6.5
4728,2020-04-17 01:09:18.104005,LSM9DS1 X-Accelerometer Average,-0.05177987421383648
4729,2020-04-17 01:09:18.104005,LSM9DS1 Y-Accelerometer Average,-0.5941823899371066
4730,2020-04-17 01:09:18.104005,LSM9DS1 Z-Accelerometer Average,9.580289308176102
4731,2020-04-17 01:09:19.626342,LSM9DS1 X-Accelerometer,-0.063
4732,2020-04-17 01:09:19.626342,LSM9DS1 Y-Accelerometer,-0.574
4733,2020-04-17 01:09:19.626342,LSM9DS1 Z-Accelerometer,9.628
4734,2020-04-17 01:09:19.626342,LSM9DS1 X-Magnetometer,0.374
4735,2020-04-17 01:09:19.626342,LSM9DS1 Y-Magnetometer,0.547
4736,2020-04-17 01:09:19.626342,LSM9DS1 Z-Magnetometer,-0.256
4737,2020-04-17 01:09:19.626342,LSM9DS1 X-Gyroscope,-0.201
4738,2020-04-17 01:09:19.626342,LSM9DS1 Y-Gyroscope,-0.569
4739,2020-04-17 01:09:19.626342,LSM9DS1 Z-Gyroscope,1.916
4740,2020-04-17 01:09:19.626342,LSM9DS1 Temperature,6.5
4741,2020-04-17 01:09:19.626342,LSM9DS1 X-Accelerometer Average,-0.05211949685534592
4742,2020-04-17 01:09:19.626342,LSM9DS1 Y-Accelerometer Average,-0.5909937106918236
4743,2020-04-17 01:09:19.626342,LSM9DS1 Z-Accelerometer Average,9.578371069182396
4744,2020-04-17 01:09:21.125130,LSM9DS1 X-Accelerometer,-0.043
4745,2020-04-17 01:09:21.125130,LSM9DS1 Y-Accelerometer,-0.595
4746,2020-04-17 01:09:21.125130,LSM9DS1 Z-Accelerometer,9.578
4747,2020-04-17 01:09:21.125130,LSM9DS1 X-Magnetometer,0.37
4748,2020-04-17 01:09:21.125130,LSM9DS1 Y-Magnetometer,0.546
4749,2020-04-17 01:09:21.125130,LSM9DS1 Z-Magnetometer,-0.256
4750,2020-04-17 01:09:21.125130,LSM9DS1 X-Gyroscope,-0.368
4751,2020-04-17 01:09:21.125130,LSM9DS1 Y-Gyroscope,-0.569
4752,2020-04-17 01:09:21.125130,LSM9DS1 Z-Gyroscope,1.829
4753,2020-04-17 01:09:21.125130,LSM9DS1 Temperature,6.5
4754,2020-04-17 01:09:21.125130,LSM9DS1 X-Accelerometer Average,-0.050544303797468354
4755,2020-04-17 01:09:21.125130,LSM9DS1 Y-Accelerometer Average,-0.5954493670886072
4756,2020-04-17 01:09:21.125130,LSM9DS1 Z-Accelerometer Average,9.5783417721519
4757,2020-04-17 01:09:22.628185,LSM9DS1 X-Accelerometer,-0.064
4758,2020-04-17 01:09:22.628185,LSM9DS1 Y-Accelerometer,-0.592
4759,2020-04-17 01:09:22.628185,LSM9DS1 Z-Accelerometer,9.529
4760,2020-04-17 01:09:22.628185,LSM9DS1 X-Magnetometer,0.37
4761,2020-04-17 01:09:22.628185,LSM9DS1 Y-Magnetometer,0.545
4762,2020-04-17 01:09:22.628185,LSM9DS1 Z-Magnetometer,-0.253
4763,2020-04-17 01:09:22.628185,LSM9DS1 X-Gyroscope,-0.359
4764,2020-04-17 01:09:22.628185,LSM9DS1 Y-Gyroscope,-0.569
4765,2020-04-17 01:09:22.628185,LSM9DS1 Z-Gyroscope,1.89
4766,2020-04-17 01:09:22.628185,LSM9DS1 Temperature,6.5
4767,2020-04-17 01:09:22.628185,LSM9DS1 X-Accelerometer Average,-0.05758227848101269
4768,2020-04-17 01:09:22.628185,LSM9DS1 Y-Accelerometer Average,-0.5922405063291135
4769,2020-04-17 01:09:22.628185,LSM9DS1 Z-Accelerometer Average,9.577063291139247
4770,2020-04-17 01:09:24.413173,LSM9DS1 X-Accelerometer,-0.067
4771,2020-04-17 01:09:24.413173,LSM9DS1 Y-Accelerometer,-0.605
4772,2020-04-17 01:09:24.413173,LSM9DS1 Z-Accelerometer,9.534
4773,2020-04-17 01:09:24.413173,LSM9DS1 X-Magnetometer,0.38
4774,2020-04-17 01:09:24.413173,LSM9DS1 Y-Magnetometer,0.542
4775,2020-04-17 01:09:24.413173,LSM9DS1 Z-Magnetometer,-0.252
4776,2020-04-17 01:09:24.413173,LSM9DS1 X-Gyroscope,-0.368
4777,2020-04-17 01:09:24.413173,LSM9DS1 Y-Gyroscope,-0.516
4778,2020-04-17 01:09:24.413173,LSM9DS1 Z-Gyroscope,1.803
4779,2020-04-17 01:09:24.413173,LSM9DS1 Temperature,6.5
4780,2020-04-17 01:09:24.413173,LSM9DS1 X-Accelerometer Average,-0.05398101265822785
4781,2020-04-17 01:09:24.413173,LSM9DS1 Y-Accelerometer Average,-0.5932911392405062
4782,2020-04-17 01:09:24.413173,LSM9DS1 Z-Accelerometer Average,9.580911392405064
4783,2020-04-17 01:09:25.919906,LSM9DS1 X-Accelerometer,-0.068
4784,2020-04-17 01:09:25.919906,LSM9DS1 Y-Accelerometer,-0.584
4785,2020-04-17 01:09:25.919906,LSM9DS1 Z-Accelerometer,9.585
4786,2020-04-17 01:09:25.919906,LSM9DS1 X-Magnetometer,0.368
4787,2020-04-17 01:09:25.919906,LSM9DS1 Y-Magnetometer,0.534
4788,2020-04-17 01:09:25.919906,LSM9DS1 Z-Magnetometer,-0.257
4789,2020-04-17 01:09:25.919906,LSM9DS1 X-Gyroscope,-0.271
4790,2020-04-17 01:09:25.919906,LSM9DS1 Y-Gyroscope,-0.595
4791,2020-04-17 01:09:25.919906,LSM9DS1 Z-Gyroscope,1.654
4792,2020-04-17 01:09:25.919906,LSM9DS1 Temperature,6.5
4793,2020-04-17 01:09:25.919906,LSM9DS1 X-Accelerometer Average,-0.053278481012658224
4794,2020-04-17 01:09:25.919906,LSM9DS1 Y-Accelerometer Average,-0.593537974683544
4795,2020-04-17 01:09:25.919906,LSM9DS1 Z-Accelerometer Average,9.575550632911392
4796,2020-04-17 01:09:27.333272,LSM9DS1 X-Accelerometer,-0.017
4797,2020-04-17 01:09:27.333272,LSM9DS1 Y-Accelerometer,-0.593
4798,2020-04-17 01:09:27.333272,LSM9DS1 Z-Accelerometer,9.529
4799,2020-04-17 01:09:27.333272,LSM9DS1 X-Magnetometer,0.372
4800,2020-04-17 01:09:27.333272,LSM9DS1 Y-Magnetometer,0.543
4801,2020-04-17 01:09:27.333272,LSM9DS1 Z-Magnetometer,-0.255
4802,2020-04-17 01:09:27.333272,LSM9DS1 X-Gyroscope,-0.009
4803,2020-04-17 01:09:27.333272,LSM9DS1 Y-Gyroscope,-0.595
4804,2020-04-17 01:09:27.333272,LSM9DS1 Z-Gyroscope,1.584
4805,2020-04-17 01:09:27.333272,LSM9DS1 Temperature,6.5
4806,2020-04-17 01:09:27.333272,LSM9DS1 X-Accelerometer Average,-0.0515886075949367
4807,2020-04-17 01:09:27.333272,LSM9DS1 Y-Accelerometer Average,-0.5949683544303798
4808,2020-04-17 01:09:27.333272,LSM9DS1 Z-Accelerometer Average,9.574094936708859
4809,2020-04-17 01:09:28.719868,LSM9DS1 X-Accelerometer,-0.039
4810,2020-04-17 01:09:28.719868,LSM9DS1 Y-Accelerometer,-0.592
4811,2020-04-17 01:09:28.719868,LSM9DS1 Z-Accelerometer,9.602
4812,2020-04-17 01:09:28.719868,LSM9DS1 X-Magnetometer,0.366
4813,2020-04-17 01:09:28.719868,LSM9DS1 Y-Magnetometer,0.548
4814,2020-04-17 01:09:28.719868,LSM9DS1 Z-Magnetometer,-0.265
4815,2020-04-17 01:09:28.719868,LSM9DS1 X-Gyroscope,-0.306
4816,2020-04-17 01:09:28.719868,LSM9DS1 Y-Gyroscope,-0.674
4817,2020-04-17 01:09:28.719868,LSM9DS1 Z-Gyroscope,1.698
4818,2020-04-17 01:09:28.719868,LSM9DS1 Temperature,6.5
4819,2020-04-17 01:09:28.719868,LSM9DS1 X-Accelerometer Average,-0.0536645569620253
4820,2020-04-17 01:09:28.719868,LSM9DS1 Y-Accelerometer Average,-0.5920949367088605
4821,2020-04-17 01:09:28.719868,LSM9DS1 Z-Accelerometer Average,9.572424050632911
4822,2020-04-17 01:09:30.337818,LSM9DS1 X-Accelerometer,-0.092
4823,2020-04-17 01:09:30.337818,LSM9DS1 Y-Accelerometer,-0.583
4824,2020-04-17 01:09:30.337818,LSM9DS1 Z-Accelerometer,9.55
4825,2020-04-17 01:09:30.337818,LSM9DS1 X-Magnetometer,0.381
4826,2020-04-17 01:09:30.337818,LSM9DS1 Y-Magnetometer,0.538
4827,2020-04-17 01:09:30.337818,LSM9DS1 Z-Magnetometer,-0.262
4828,2020-04-17 01:09:30.337818,LSM9DS1 X-Gyroscope,-0.21
4829,2020-04-17 01:09:30.337818,LSM9DS1 Y-Gyroscope,-0.7
4830,2020-04-17 01:09:30.337818,LSM9DS1 Z-Gyroscope,1.68
4831,2020-04-17 01:09:30.337818,LSM9DS1 Temperature,6.5
4832,2020-04-17 01:09:30.337818,LSM9DS1 X-Accelerometer Average,-0.05463291139240509
4833,2020-04-17 01:09:30.337818,LSM9DS1 Y-Accelerometer Average,-0.5915126582278478
4834,2020-04-17 01:09:30.337818,LSM9DS1 Z-Accelerometer Average,9.573018987341772
4835,2020-04-17 01:09:31.823301,LSM9DS1 X-Accelerometer,-0.008
4836,2020-04-17 01:09:31.823301,LSM9DS1 Y-Accelerometer,-0.589
4837,2020-04-17 01:09:31.823301,LSM9DS1 Z-Accelerometer,9.547
4838,2020-04-17 01:09:31.823301,LSM9DS1 X-Magnetometer,0.377
4839,2020-04-17 01:09:31.823301,LSM9DS1 Y-Magnetometer,0.551
4840,2020-04-17 01:09:31.823301,LSM9DS1 Z-Magnetometer,-0.267
4841,2020-04-17 01:09:31.823301,LSM9DS1 X-Gyroscope,-0.166
4842,2020-04-17 01:09:31.823301,LSM9DS1 Y-Gyroscope,-0.595
4843,2020-04-17 01:09:31.823301,LSM9DS1 Z-Gyroscope,1.741
4844,2020-04-17 01:09:31.823301,LSM9DS1 Temperature,6.5
4845,2020-04-17 01:09:31.823301,LSM9DS1 X-Accelerometer Average,-0.04999367088607596
4846,2020-04-17 01:09:31.823301,LSM9DS1 Y-Accelerometer Average,-0.5928987341772151
4847,2020-04-17 01:09:31.823301,LSM9DS1 Z-Accelerometer Average,9.57939873417722
4848,2020-04-17 01:09:33.319073,LSM9DS1 X-Accelerometer,-0.106
4849,2020-04-17 01:09:33.319073,LSM9DS1 Y-Accelerometer,-0.581
4850,2020-04-17 01:09:33.319073,LSM9DS1 Z-Accelerometer,9.555
4851,2020-04-17 01:09:33.319073,LSM9DS1 X-Magnetometer,0.374
4852,2020-04-17 01:09:33.319073,LSM9DS1 Y-Magnetometer,0.538
4853,2020-04-17 01:09:33.319073,LSM9DS1 Z-Magnetometer,-0.266
4854,2020-04-17 01:09:33.319073,LSM9DS1 X-Gyroscope,-0.236
4855,2020-04-17 01:09:33.319073,LSM9DS1 Y-Gyroscope,-0.709
4856,2020-04-17 01:09:33.319073,LSM9DS1 Z-Gyroscope,1.759
4857,2020-04-17 01:09:33.319073,LSM9DS1 Temperature,6.5
4858,2020-04-17 01:09:33.319073,LSM9DS1 X-Accelerometer Average,-0.051139240506329106
4859,2020-04-17 01:09:33.319073,LSM9DS1 Y-Accelerometer Average,-0.5931772151898734
4860,2020-04-17 01:09:33.319073,LSM9DS1 Z-Accelerometer Average,9.579379746835446
4861,2020-04-17 01:09:34.823130,LSM9DS1 X-Accelerometer,-0.028
4862,2020-04-17 01:09:34.823130,LSM9DS1 Y-Accelerometer,-0.596
4863,2020-04-17 01:09:34.823130,LSM9DS1 Z-Accelerometer,9.58
4864,2020-04-17 01:09:34.823130,LSM9DS1 X-Magnetometer,0.385
4865,2020-04-17 01:09:34.823130,LSM9DS1 Y-Magnetometer,0.547
4866,2020-04-17 01:09:34.823130,LSM9DS1 Z-Magnetometer,-0.237
4867,2020-04-17 01:09:34.823130,LSM9DS1 X-Gyroscope,-0.639
4868,2020-04-17 01:09:34.823130,LSM9DS1 Y-Gyroscope,-0.656
4869,2020-04-17 01:09:34.823130,LSM9DS1 Z-Gyroscope,1.619
4870,2020-04-17 01:09:34.823130,LSM9DS1 Temperature,6.5
4871,2020-04-17 01:09:34.823130,LSM9DS1 X-Accelerometer Average,-0.0545379746835443
4872,2020-04-17 01:09:34.823130,LSM9DS1 Y-Accelerometer Average,-0.5951835443037975
4873,2020-04-17 01:09:34.823130,LSM9DS1 Z-Accelerometer Average,9.57387341772152
4874,2020-04-17 01:09:36.323166,LSM9DS1 X-Accelerometer,-0.067
4875,2020-04-17 01:09:36.323166,LSM9DS1 Y-Accelerometer,-0.598
4876,2020-04-17 01:09:36.323166,LSM9DS1 Z-Accelerometer,9.55
4877,2020-04-17 01:09:36.323166,LSM9DS1 X-Magnetometer,0.374
4878,2020-04-17 01:09:36.323166,LSM9DS1 Y-Magnetometer,0.544
4879,2020-04-17 01:09:36.323166,LSM9DS1 Z-Magnetometer,-0.255
4880,2020-04-17 01:09:36.323166,LSM9DS1 X-Gyroscope,-0.28
4881,2020-04-17 01:09:36.323166,LSM9DS1 Y-Gyroscope,-0.63
4882,2020-04-17 01:09:36.323166,LSM9DS1 Z-Gyroscope,1.733
4883,2020-04-17 01:09:36.323166,LSM9DS1 Temperature,6.5
4884,2020-04-17 01:09:36.323166,LSM9DS1 X-Accelerometer Average,-0.05372611464968152
4885,2020-04-17 01:09:36.323166,LSM9DS1 Y-Accelerometer Average,-0.5943312101910824
4886,2020-04-17 01:09:36.323166,LSM9DS1 Z-Accelerometer Average,9.575127388535028
4887,2020-04-17 01:09:37.806027,LSM9DS1 X-Accelerometer,-0.071
4888,2020-04-17 01:09:37.806027,LSM9DS1 Y-Accelerometer,-0.601
4889,2020-04-17 01:09:37.806027,LSM9DS1 Z-Accelerometer,9.629
4890,2020-04-17 01:09:37.806027,LSM9DS1 X-Magnetometer,0.375
4891,2020-04-17 01:09:37.806027,LSM9DS1 Y-Magnetometer,0.556
4892,2020-04-17 01:09:37.806027,LSM9DS1 Z-Magnetometer,-0.257
4893,2020-04-17 01:09:37.806027,LSM9DS1 X-Gyroscope,-0.341
4894,2020-04-17 01:09:37.806027,LSM9DS1 Y-Gyroscope,-0.508
4895,2020-04-17 01:09:37.806027,LSM9DS1 Z-Gyroscope,1.82
4896,2020-04-17 01:09:37.806027,LSM9DS1 Temperature,6.5
4897,2020-04-17 01:09:37.806027,LSM9DS1 X-Accelerometer Average,-0.054662420382165566
4898,2020-04-17 01:09:37.806027,LSM9DS1 Y-Accelerometer Average,-0.5908216560509554
4899,2020-04-17 01:09:37.806027,LSM9DS1 Z-Accelerometer Average,9.58233121019108
4900,2020-04-17 01:09:39.492597,LSM9DS1 X-Accelerometer,-0.09
4901,2020-04-17 01:09:39.492597,LSM9DS1 Y-Accelerometer,-0.588
4902,2020-04-17 01:09:39.492597,LSM9DS1 Z-Accelerometer,9.565
4903,2020-04-17 01:09:39.492597,LSM9DS1 X-Magnetometer,0.373
4904,2020-04-17 01:09:39.492597,LSM9DS1 Y-Magnetometer,0.547
4905,2020-04-17 01:09:39.492597,LSM9DS1 Z-Magnetometer,-0.268
4906,2020-04-17 01:09:39.492597,LSM9DS1 X-Gyroscope,-0.289
4907,2020-04-17 01:09:39.492597,LSM9DS1 Y-Gyroscope,-0.376
4908,2020-04-17 01:09:39.492597,LSM9DS1 Z-Gyroscope,1.978
4909,2020-04-17 01:09:39.492597,LSM9DS1 Temperature,6.5
4910,2020-04-17 01:09:39.492597,LSM9DS1 X-Accelerometer Average,-0.05247468354430376
4911,2020-04-17 01:09:39.492597,LSM9DS1 Y-Accelerometer Average,-0.5952088607594938
4912,2020-04-17 01:09:39.492597,LSM9DS1 Z-Accelerometer Average,9.574436708860762
4913,2020-04-17 01:09:40.995383,LSM9DS1 X-Accelerometer,-0.121
4914,2020-04-17 01:09:40.995383,LSM9DS1 Y-Accelerometer,-0.578
4915,2020-04-17 01:09:40.995383,LSM9DS1 Z-Accelerometer,9.606
4916,2020-04-17 01:09:40.995383,LSM9DS1 X-Magnetometer,0.386
4917,2020-04-17 01:09:40.995383,LSM9DS1 Y-Magnetometer,0.544
4918,2020-04-17 01:09:40.995383,LSM9DS1 Z-Magnetometer,-0.258
4919,2020-04-17 01:09:40.995383,LSM9DS1 X-Gyroscope,-0.254
4920,2020-04-17 01:09:40.995383,LSM9DS1 Y-Gyroscope,-0.56
4921,2020-04-17 01:09:40.995383,LSM9DS1 Z-Gyroscope,1.724
4922,2020-04-17 01:09:40.995383,LSM9DS1 Temperature,6.5
4923,2020-04-17 01:09:40.995383,LSM9DS1 X-Accelerometer Average,-0.05448407643312102
4924,2020-04-17 01:09:40.995383,LSM9DS1 Y-Accelerometer Average,-0.5939936305732479
4925,2020-04-17 01:09:40.995383,LSM9DS1 Z-Accelerometer Average,9.576248407643313
4926,2020-04-17 01:09:42.500350,LSM9DS1 X-Accelerometer,-0.117
4927,2020-04-17 01:09:42.500350,LSM9DS1 Y-Accelerometer,-0.616
4928,2020-04-17 01:09:42.500350,LSM9DS1 Z-Accelerometer,9.577
4929,2020-04-17 01:09:42.500350,LSM9DS1 X-Magnetometer,0.377
4930,2020-04-17 01:09:42.500350,LSM9DS1 Y-Magnetometer,0.549
4931,2020-04-17 01:09:42.500350,LSM9DS1 Z-Magnetometer,-0.257
4932,2020-04-17 01:09:42.500350,LSM9DS1 X-Gyroscope,-0.166
4933,2020-04-17 01:09:42.500350,LSM9DS1 Y-Gyroscope,-0.665
4934,2020-04-17 01:09:42.500350,LSM9DS1 Z-Gyroscope,1.733
